origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.65,296.81573163557
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.7,629.4415285723408
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.7,521.6027512645096
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.7,408.0767255798702
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.7,304.5606306195125
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.75,633.5017242428578
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.75,529.5616229171069
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.75,417.0656691779831
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.75,315.00156858726643
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.8,637.2973274947029
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.8,536.1203064768943
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.8,426.6124835248684
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.8,323.0642208054274
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.85,641.8627661963346
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.85,543.910316885526
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.85,436.48976235406775
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.85,334.7732537787298
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.9,648.5654855904369
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.9,552.988522287652
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.9,448.07752962981607
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.9,346.74404362441965
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.95,657.3662416921854
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.95,567.2097365580025
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.95,463.7202709597995
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.95,363.48314273618126
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.975,668.0629254709767
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.975,580.577666377446
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.975,486.7007818602785
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.975,388.7245582807162
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.99,675.6024932053539
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.99,592.8641474568502
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.99,503.8630933286505
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.99,405.0433195094775
2026-02-25,ILI incidence,2026-02-22,1,HU,median,,614.5790479654111
2026-02-25,ILI incidence,2026-03-01,2,HU,median,,495.86025479342914
2026-02-25,ILI incidence,2026-03-08,3,HU,median,,377.3329317685848
2026-02-25,ILI incidence,2026-03-15,4,HU,median,,272.7423844550537
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.01,6.377436437262932
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.01,4.006440010395327
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.01,2.4556863381359153
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.01,1.4553321078641148
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.025,6.423194206461265
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.025,4.057727037111057
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.025,2.499344203094214
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.025,1.5073886086322466
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.05,6.487872936938549
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.05,4.1169410643992705
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.05,2.5530756819541094
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.05,1.544601021851895
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.1,6.549554179255012
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.1,4.178660382339551
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.1,2.6095647717302866
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.1,1.6029837924934562
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.15,6.588024994929582
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.15,4.224008000105212
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.15,2.6473307422642276
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.15,1.6341537960283845
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.2,6.637818128305734
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.2,4.268757946127386
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.2,2.696166439077384
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.2,1.6684317724938178
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.25,6.675046929685138
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.25,4.302929582659887
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.25,2.721979105098928
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.25,1.6938321793826372
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.3,6.716437681372448
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.3,4.335242111396938
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.3,2.7573198306679614
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.3,1.7234804541374589
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.35,6.75389234690275
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.35,4.37489009253355
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.35,2.7899213887881333
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.35,1.7527860202586616
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.4,6.794205822514862
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.4,4.4104739653255205
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.4,2.817538453287804
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.4,1.776281858115744
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.45,6.829219154793025
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.45,4.4480481117110235
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.45,2.849701790972886
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.45,1.7982333006522786
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.5,6.875057662040092
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.5,4.486701008486655
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.5,2.8859823731444494
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.5,1.824234779379283
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.55,6.907006792605792
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.55,4.527729217219889
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.55,2.9215696243895666
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.55,1.8547187404687993
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.6,6.9401166641739795
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.6,4.566604066752068
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.6,2.9516725813442273
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.6,1.8869184894291307
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.65,6.975483969463658
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.65,4.599789282467943
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.65,2.9954291751918647
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.65,1.919434089560058
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.7,7.020501787438996
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.7,4.647391191859435
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.7,3.0315235697983125
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.7,1.9462762217741503
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.75,7.064610114931046
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.75,4.703125842014606
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.75,3.076236336662724
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.75,1.9795337406573985
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.8,7.110633191241387
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.8,4.752722740540333
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.8,3.125271563778497
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.8,2.0134032064768084
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.85,7.163906474171099
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.85,4.81906413150228
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.85,3.1715067741526246
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.85,2.0620835177371797
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.9,7.216798234534625
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.9,4.878973804139781
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.9,3.23835807270759
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.9,2.1246009606260836
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.95,7.293651744424833
