origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.15,472.7200745911757
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.15,417.4768175310885
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.15,382.8019353302436
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.2,556.1514969361118
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.2,482.3860923450658
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.2,429.1947804662183
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.2,395.66463819121776
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.25,563.0315101057564
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.25,491.8034577273764
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.25,440.61130599991895
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.25,408.1964559190651
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.3,569.7682255756177
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.3,501.02467714833085
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.3,451.7900468363878
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.3,420.4672595165288
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.35,576.3952027324937
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.35,510.0956867129462
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.35,462.7866906010439
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.35,432.5381767907854
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.4,582.9425681194565
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.4,519.0577236480743
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.4,473.65122854241406
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.4,444.4640826871652
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.45,589.4380855499292
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.45,527.9487910750702
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.45,484.4297312532484
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.45,456.29554848230185
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.5,595.9080364395809
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.5,536.8048630085201
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.5,495.16580947173145
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.5,468.0804452925251
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.55,602.3779873292326
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.55,545.66093494197
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.55,505.90188769021455
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.55,479.86534210274834
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.6,608.8735047597053
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.6,554.5520023689659
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.6,516.6803904010488
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.6,491.696807897885
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.65,615.4208701466681
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.65,563.514039304094
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.65,527.544928342419
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.65,503.6227137942648
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.7,622.047847303544
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.7,572.5850488687094
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.7,538.5415721070751
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.7,515.6936310685214
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.75,628.7845627734054
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.75,581.8062682896639
